TIC,role,verdict,sector,lc_pts_in_sector,t0_shift_phase,lc_dip_sigma,compactness,n_in,n_out,dip_sigma,diff_peak_snr,centroid_offset_px,centroid_offset_arcsec,nearest_capable_TIC,nearest_capable_dist_px,nearest_capable_dTmag,n_capable_in_cutout,note
102566477,candidate,OFF_TARGET,9,1101,-0.024999999999999967,10.120611891564485,0.5431335354169767,68,482,-2.8933238615096575,5.938040801268329,1.73626799345116,36.46162786247436,102566473,0.53700850005363,1.5753999999999984,110,
145599024,candidate,INCONCLUSIVE,9,1103,0.29000000000000004,4.434134426818073,,,,,,,,,,,,the light curve itself shows no clear eclipse in this sector
87168144,candidate,OFF_TARGET,13,1176,0.0025000000000000577,19.295188997855135,0.845184776080207,90,520,-0.6698883138963354,13.607969846154425,1.7018830050540106,35.73954310613422,87168104,0.41310363099139497,1.9296000000000006,126,
316215136,candidate,UNRESOLVED,13,1119,0.0025000000000000577,33.07732418097143,0.9732463090450687,59,486,56.72929587752215,23.410135940142276,0.23542575908696697,4.943940940826306,316215141,0.055101344397970015,2.2744000000000018,100,a capable neighbour is as close to the dimming as the target
96982201,candidate,UNRESOLVED,7,1071,0.010000000000000009,15.448895994145868,0.8097578321113957,64,435,30.28591186860559,8.703745728225151,0.8518038657441476,17.887881180627097,96982212,0.09388595706982376,3.591000000000001,44,a capable neighbour is as close to the dimming as the target
142837844,candidate,OFF_TARGET,7,1071,0.0,44.9483013004021,0.5255548924468487,15,417,12.573048761123614,17.824378384755192,7.316809773565303,153.65300524487137,142837877,2.6390333833437856,2.700799999999999,52,
87926353,candidate,OFF_TARGET,74,11267,-0.020000000000000018,32.32326675893571,0.8022805388744219,1916,3663,-45.73703334700297,165.7092085481149,4.988972602862907,104.76842466012104,87926550,0.2235590021045858,-3.4734,231,
458340700,candidate,OFF_TARGET,10,1106,-0.0025000000000000022,47.42281118218222,0.7694378069194409,33,434,35.70175318690018,73.88584337841097,3.6741484503313986,77.15711745695937,458340636,0.2222817527810274,-4.2170000000000005,159,
376808346,candidate,INCONCLUSIVE,10,1106,0.3225,6.076379249530014,0.8278311508220275,123,459,4.37543712984155,3.2843721138117483,0.6103451758701918,12.817248693274028,376808339,0.7628827669436254,5.736199999999998,79,difference image too weak to locate the source
247637169,candidate,INCONCLUSIVE,6,903,0.0,45.522230753624825,0.0,16,408,8.377079597532221,8.458430696476011,4.610720774974141,96.82513627445695,247637110,0.8288659194566622,-3.397500000000001,49,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
180187028,candidate,UNRESOLVED,11,1080,-0.017500000000000016,12.78603302321811,0.9780611728988611,246,129,1.3927239267088798,5.5437823060711,0.7264389010610535,15.255216922282123,180187017,0.37283149460948195,6.311400000000001,283,a capable neighbour is as close to the dimming as the target
304803946,candidate,OFF_TARGET,10,1106,0.015000000000000013,33.703680440889414,0.8319278943170024,90,463,3.42989334743381,123.82947235947309,4.479562307347769,94.07080845430315,304803692,0.03408182919635171,-5.9473,1105,
464366281,candidate,OFF_TARGET,9,1103,0.01749999999999996,7.196722321256015,0.9492669840472837,82,457,14.451627929509566,36.15782416341021,1.0023639746759132,21.049643468194176,464366313,0.11150413243211399,0.6784999999999997,86,
12079324,candidate,INCONCLUSIVE,74,11267,0.0,53.98259606793448,0.4083484365987301,36,4830,2.8065456126106993,45.57501566374453,3.1793036538706057,66.76537673128271,12079517,0.6486965036405972,2.7425999999999995,83,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
425071197,candidate,INCONCLUSIVE,,,,,,,,,,,,,,,,no sector with light-curve data
73928199,candidate,OFF_TARGET,12,1085,0.0025000000000000577,35.3730065961951,0.9615219356456606,16,501,3.3122640584000287,34.23406484044671,4.93225431728351,103.57734066295372,73928163,0.1229967530366239,-6.845600000000001,173,"saturated star in cutout (TIC 95737705, Tmag 6.9) - bleed trails can carry its variability;"
449836001,candidate,INCONCLUSIVE,11,1081,0.007500000000000062,24.063504175384317,0.26271521024698946,60,482,7.080453250172637,20.12829033544655,6.15453837092601,129.2453057894462,1029674447,1.2318820619197006,3.1335000000000015,728,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
323965420,candidate,INCONCLUSIVE,10,1106,0.0,18.51055543786222,0.26351200968344524,15,460,10.8538779933585,26.14993756458215,4.924494371404225,103.41438179948872,323965193,0.4511274238173643,2.0680999999999994,161,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
160147252,candidate,OFF_TARGET,59,11126,0.0,6.680727752614082,0.7492863407553774,72,4691,5.481297252041162,18.402633649925374,1.0291363100424624,21.61186251089171,160147251,0.3412718780884764,1.1058000000000003,9,
80996206,candidate,INCONCLUSIVE,7,1071,0.0,18.8411345220952,0.0,207,91,15.067105554447293,15.565230932452065,7.195544595269439,151.10643650065822,819160732,2.245505531180382,2.727199999999998,243,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
158493845,candidate,INCONCLUSIVE,40,19604,0.3175,10.382353997023925,0.0,280,1556,3.3526418040180306,2.08745355583944,0.6730273301182014,14.133573932482228,158493842,0.6158066522896356,4.907400000000001,33,difference image too weak to locate the source
3933500,candidate,OFF_TARGET,12,1058,0.0,11.431948934263072,0.9413487198819901,13,480,41.864677627253386,22.480263697113823,2.0856553926898607,43.79876324648708,3933472,0.08659406794885964,-1.3574000000000002,47,
33986702,candidate,INCONCLUSIVE,29,2816,-0.0025000000000000022,30.81623731657532,1.0,25,1242,11.950201470383972,4.125247987175752,0.6072678318257503,12.752624468340755,33986701,1.5110528224606565,3.5729999999999986,3,difference image too weak to locate the source
333569592,candidate,OFF_TARGET,10,1078,0.0025000000000000577,20.01262230684314,0.8584182316989557,8,446,5.943154296200537,19.344591399345877,1.8225917148625572,38.2744260121137,992140205,0.2598446054180372,0.12090000000000067,69,
386205667,candidate,OFF_TARGET,7,1070,0.0,26.216740681030323,0.877156886582112,92,445,7.353951423294982,74.7107473347748,2.0287690826853217,42.60415073639176,386205637,0.19425994864536789,2.7985000000000007,109,
345086748,candidate,INCONCLUSIVE,13,1176,0.0050000000000000044,23.12084423904422,0.0,29,571,5.7275721402764415,9.504111095380594,6.394759344728224,134.2899462392927,1815597727,1.7265373829208552,3.3579000000000008,30,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
468888299,candidate,INCONCLUSIVE,5,1119,0.0025000000000000577,43.04104095439694,0.0,22,464,8.679210200351188,4.727043363143616,5.271926283555501,110.71045195466553,468888296,4.032087384783153,2.9574999999999996,4,difference image too weak to locate the source
188855091,candidate,INCONCLUSIVE,12,1085,0.0,17.424056807297116,0.0,25,473,3.3185022286706296,34.106662925069266,4.865929979969052,102.1845295793501,1145691559,0.03951157140731291,4.710000000000001,809,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
297357238,candidate,INCONCLUSIVE,11,1080,0.0025000000000000577,27.44987079465782,0.0,24,458,2.5758785991687128,7.27908776342681,5.56894367860603,116.94781725072663,967762795,0.6387526095840894,4.230599999999999,496,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
299138242,candidate,INCONCLUSIVE,9,1103,-0.0050000000000000044,17.56202155979774,0.0,38,444,3.9725390452876903,8.815077101502503,4.591669372030054,96.42505681263114,859504968,0.29085032954461193,4.954599999999999,318,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
338685900,candidate,INCONCLUSIVE,11,1080,0.01749999999999996,8.73284676874395,0.0,90,497,0.33593989076211533,3.4624295775516583,4.241161322087959,89.06438776384714,338685890,0.023449578307430937,-2.9193000000000016,444,difference image too weak to locate the source
307380812,candidate,INCONCLUSIVE,6,903,-0.0025000000000000022,17.30052646782831,0.0,28,404,2.535975227963223,6.589650301179673,2.555661424603872,53.66888991668131,307380799,0.1686606298244273,1.6748999999999974,62,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
516402299,candidate,OFF_TARGET,11,1080,0.012499999999999954,14.868848494653182,0.9192138679492278,83,466,7.688231021303786,42.823925289194456,1.4728200085853125,30.929220180291562,969365465,0.01724981866277516,-0.41389999999999993,1785,
398475596,candidate,INCONCLUSIVE,,,,,,,,,,,,,,,,search_tesscut did not respond within 90s
1966164973,candidate,INCONCLUSIVE,15,1188,0.0025000000000000577,17.2995976544264,0.0,236,27,10.030412634512498,4.097444499275017,0.3229419241267485,6.781780406661718,90348276,0.10359513611493977,1.8323999999999998,692,difference image too weak to locate the source
43796360,candidate,INCONCLUSIVE,79,7713,-0.0025000000000000022,7.135891507286118,0.0,109,4298,-0.3448888279471379,5.732818738975273,0.623185676188119,13.0868991999505,43796359,0.5905296793001759,-1.3734000000000002,26,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
300359095,candidate,OFF_TARGET,11,1080,0.015000000000000013,55.63437032602707,0.8517347305416167,42,471,72.9122465471196,82.3287227879172,1.1883072389468303,24.954452017883437,300359173,0.13662977514704225,-3.229899999999999,142,
246552692,candidate,OFF_TARGET,12,1053,0.0025000000000000577,58.97718818560409,0.8433624916667074,133,472,15.457567749478178,49.129766327674986,2.4439474914803276,51.32289732108688,246552446,0.21834223133229622,1.2401,274,
65504442,candidate,OFF_TARGET,13,1119,-0.012500000000000011,80.22168144881229,0.8204750958700591,140,484,119.2243554739239,39.15788430954246,1.9456367863051822,40.85837251240883,65504492,0.07942736020148242,-2.4631000000000007,372,
468353260,candidate,OFF_TARGET,79,11438,0.0,49.30121131047918,0.7095923182333874,25,4827,30.58805058957743,33.69635251650966,4.557897946106394,95.71585686823427,468353262,4.17707283489808,1.372300000000001,5,
469444192,candidate,OFF_TARGET,13,1120,0.0,68.39493330342616,0.8889490675454417,125,482,24.45256691125745,38.31271125076643,1.464329219643722,30.750913612518165,469444137,0.10891561813111764,0.6645000000000003,203,
317639628,candidate,OFF_TARGET,10,1106,-0.0025000000000000022,44.39678694269289,0.8184571430452687,46,477,23.943696244744114,56.320228905834355,1.5624825733613483,32.81213404058831,317639576,0.24411556400826584,-0.7419999999999991,267,
418883686,candidate,INCONCLUSIVE,11,1080,-0.23,2.532272749629251,,,,,,,,,,,,the light curve itself shows no clear eclipse in this sector
467847068,candidate,OFF_TARGET,10,1106,0.015000000000000013,29.120012344343937,0.8397788682075356,60,453,7.433161081399874,18.314133152146848,1.1468268670621404,24.08336420830495,467847141,0.15284558275190255,1.0998999999999999,583,
469136093,candidate,INCONCLUSIVE,9,1103,-0.0050000000000000044,36.73074988801047,0.0,40,459,7.698676170842676,64.9628234048411,6.718061095507177,141.07928300565072,469136259,2.325264497240359,3.2151999999999994,107,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
378112774,candidate,OFF_TARGET,10,1106,-0.0075000000000000075,61.706186411397134,0.9211549989630637,61,452,82.83188242762238,93.28278061742225,2.3007464716962636,48.31567590562153,378112799,0.1353738120599214,-1.1133999999999986,97,
173381003,candidate,INCONCLUSIVE,7,1071,0.0025000000000000577,19.023234798854084,0.1661391798936094,34,356,3.781650022633261,14.513198638961187,6.04917469047296,127.03266849993217,771019857,1.5411233673481315,2.771099999999999,62,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
186430453,candidate,INCONCLUSIVE,80,10346,0.0,51.92900663432779,0.2659315958958962,36,3584,9.008350237867855,49.892283487941256,0.5307928283526687,11.146649395406044,186435771,0.48188879512009347,-1.3219999999999992,27,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
178331790,candidate,UNRESOLVED,7,1071,-0.0025000000000000022,58.81642053097368,0.9571486271982342,56,426,10.315550825675665,5.525437733936577,0.8003538681124484,16.807431230361416,178331798,0.09406389350837104,0.34059999999999846,60,a capable neighbour is as close to the dimming as the target
45663447,candidate,OFF_TARGET,9,1099,-0.5,7.765012754141486,0.8764481616271426,57,451,5.502141469695936,6.656898028815436,1.511859839919175,31.749056638302672,45663435,0.2043801356417624,-0.3969000000000005,35,
233662516,candidate,INCONCLUSIVE,12,1054,-0.007500000000000007,9.250437749335386,0.3112616962339801,85,448,1.994942499380172,6.810213539119266,4.52229712613087,94.96823964874828,1332127622,0.33145998098789564,3.8232999999999997,450,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
378232913,candidate,INCONCLUSIVE,10,1106,0.0050000000000000044,12.360743669721789,0.0,68,469,-0.21940467613433184,1.9870764918238595,1.2792642271940313,26.86454877107466,378232863,0.09529823803568976,3.5470999999999986,143,difference image too weak to locate the source
308498714,candidate,INCONCLUSIVE,6,903,-0.012500000000000013,27.959856552120016,0.0,80,392,33.299376124506765,29.66772722338869,4.864360785630016,102.15157649823033,308498801,0.5943462114397905,3.1213999999999995,59,dimming is spread across the cutout rather than one star (background/systematics) - source cannot be located
259073145,candidate,OFF_TARGET,7,1070,0.0025000000000000577,23.684839014798182,0.6300614934769976,44,433,0.6860952746983493,5.651614133594736,5.699316166745322,119.68563950165176,750056307,1.1273790637561902,3.8725000000000005,149,
446737326,candidate,OFF_TARGET,11,1080,0.0,11.67432067957317,0.811358181639701,26,477,10.289430719763528,35.7488451108233,2.619211964996194,55.00345126492007,446737331,0.22720504543661188,-1.7314000000000007,257,
152404913,candidate,INCONCLUSIVE,7,1071,-0.15749999999999997,3.0935817633477547,,,,,,,,,,,,the light curve itself shows no clear eclipse in this sector
