TIC,trustworthy,bls_period,bls_duration,duty_cycle,duration_at_max,bls_depth,bls_snr,robust_depth,robust_sigma,depth_ratio,n_in_box,verdict
436415423,False,38.31093182774005,0.12,0.0031322652380151926,False,0.1750449373381679,117.73556908060893,0.004851073422980412,2.7209411283864737,0.027713303205157327,57,(no F4 verdict)
43690105,False,13.106339998244248,0.244,0.018616944168447235,False,0.0294251641752052,52.796985868106525,0.04335370211911571,52.67025093132764,1.4733546382605145,14,(no F4 verdict)
437150434,True,5.285343164440589,0.17,0.032164420494727355,False,0.1500325939135055,1081.0130168195617,0.17637987006804756,891.5965536494464,1.175610348840142,98,NOVEL
43796359,False,37.08046261660659,0.02,0.0005393675965370223,False,0.8190006711993701,9311.557638549804,0.8708901287959806,8344.769840939703,1.0633570391592255,8,(no F4 verdict)
43797047,False,3.0882217141649617,0.084,0.02720011960757589,False,0.0009542913139641,5.858906969808147,0.0008748831228079235,4.392505980150074,0.9167883119188028,181,(no F4 verdict)
43901938,False,12.107914387824058,0.35,0.028906712484849283,False,0.0420892709153202,54.82789080831666,0.039375425268902586,45.792160899072535,0.9355216760138795,31,(no F4 verdict)
440115699,False,0.665882515133133,0.058,0.08710245228229756,False,0.6174757598033508,53.30663511218161,0.7848935403527331,67.43376374583029,1.2711325552321282,1934,(no F4 verdict)
441849650,False,13.62431908441978,0.5,0.03669908175974679,True,0.4532495797561597,657.0869834526766,0.4747086172068026,366.575763515242,1.0473448590116454,22,(no F4 verdict)
442679755,False,7.282346903785063,0.02,0.0027463673818676265,False,0.18655018396697,368.5499408658057,,,,2,(no F4 verdict)
444461874,False,4.47895984340548,0.244,0.05447693404959841,False,0.0098628834242145,114.8389253243832,0.011566327787560837,98.6093102183618,1.1727126125372411,1751,(no F4 verdict)
44448395,False,12.345799247010772,0.5,0.040499605574022476,True,0.3866301811330571,72.46607107393932,0.3865921498360285,98.87059545401512,0.9999016339156009,17,(no F4 verdict)
